name,search_category,google_category,city,country,address,phone,rating,reviews,has_website,found_date
Triumf Gardening,landscaping,Landscape designer,Bucharest,Romania,"Intrarea Lacul Sărat 2, București, Romania",+40 21 211 5115,4.7,10,No,2026-03-02
Landscape Gardens Solutions,landscaping,Contractor,Bucharest,Romania,"Strada Polonă 16, 075100 Otopeni, Romania",+40 721 451 401,4.7,11,No,2026-03-02
Profesional Landscaping,landscaping,Landscaper,Bucharest,Romania,"Strada Ciocârliei Nr.16, București, Romania",+40 724 374 394,5.0,1,No,2026-03-02
Entreprise Jonathan Paris,roofing contractor,Roofing contractor,Paris,France,"113 Rue du Faubourg Poissonnière, 75009 Paris, France",+33 6 88 89 36 85,5.0,9,No,2026-03-02
Excellent Roofing,roofing contractor,Roofing contractor,Amsterdam,Netherlands,"Keizersgracht, 1017 EK Amsterdam, Netherlands",+31 20 204 4585,4.0,42,No,2026-03-02
Natrabel,roofing contractor,Roofing contractor,Brussels,Belgium,"Rue Philippe Le Bon 60, 1000 Bruxelles, Belgium",,5.0,50,No,2026-03-02
REFORMAS GENERALES MADRID,roofing contractor,,Madrid,Spain,,,5.0,17,No,2026-03-02
Reformas Fachadas Barcelona,roofing contractor,Roofing contractor,Barcelona,Spain,"Plaça de la Llibertat, 2, Gràcia, 08012 Barcelona, Spain",+34 676 15 70 68,5.0,4,No,2026-03-02
Carlos Antunes Remodelaçoes,roofing contractor,,Lisbon,Portugal,,+351 964 616 881,5.0,1,No,2026-03-02
New Eco Roofing Srl,roofing contractor,Roofing contractor,Milan,Italy,"Via Simone Stratico, 18, 20148 Milano MI, Italy",+39 02 4871 7189,,,No,2026-03-02
National Guild of Roofers Berlin,roofing contractor,Roofing contractor,Berlin,Germany,"Nicolaistraße 5, 12247 Berlin, Germany",+49 30 7671580,4.4,55,No,2026-03-02
Roofus GmbH,roofing contractor,Roofing contractor,Vienna,Austria,"Hütteldorfer Str. 226, 1140 Wien, Austria",+43 699 11108044,5.0,1,No,2026-03-02
Lino Roof,roofing contractor,Roofing contractor,Zurich,Switzerland,"Bahnhofquai 15, 8001 Zürich, Switzerland",,,,No,2026-03-02
Älggården Tak AB / Takfirma,roofing contractor,Roofing contractor,Stockholm,Sweden,"Västra Mälarehamnen 2, 151 36 Mälardalen, Sweden",+46 73 696 09 38,5.0,26,No,2026-03-02
Larsen Stråtag v/Ture Larsen,roofing contractor,Roofing contractor,Copenhagen,Denmark,"Glasvej 9, 2400 København, Denmark",+45 30 23 41 92,5.0,1,No,2026-03-02
eMKa Dach,roofing contractor,Roofing contractor,Warsaw,Poland,"Kazimierzowska 85, 02-518 Warszawa, Poland",+48 535 366 370,4.7,13,No,2026-03-02
Klempířství Šťastný,roofing contractor,Roofing contractor,Prague,Czech Republic,"Za Lužinami 703/31, 155 00 Praha 13, Czechia",+420 235 512 224,5.0,5,No,2026-03-02
Bautemp Kft,roofing contractor,Roofing contractor,Budapest,Hungary,"Budapest Lágymányosi 12. fszt. 2, 1111 Hungary",+36 70 670 0590,4.5,4,No,2026-03-02
Reparatii acoperisuri,roofing contractor,Roofing contractor,Bucharest,Romania,"Strada Mașina de Pâine, 020911 București, Romania",+40 736 791 505,3.4,27,No,2026-03-02
Fencing Services London,fence contractor,,London,UK,,+44 20 3797 3058,5.0,6,No,2026-03-02
Rick Linting Timmerwerken & Onderhoud - Woubrugge,fence contractor,Fence contractor,Amsterdam,Netherlands,"Steenbreek 25, 2481 CJ Woubrugge, Netherlands",+31 6 27840269,5.0,26,No,2026-03-02
Garden A's,fence contractor,,Brussels,Belgium,,+32 498 78 00 43,4.7,27,No,2026-03-02
Redes De Protección Anticaídas Gatos,fence contractor,Home builder,Madrid,Spain,"C. de Luis de Salazar, 9, Chamartín, 28002 Madrid, Spain",+34 634 19 31 84,4.9,141,No,2026-03-02
fencing weekends,fence contractor,Fence contractor,Madrid,Spain,"C. de Ferraz, 16, 1º IZQ, Moncloa - Aravaca, 28008 Madrid, Spain",+34 915 59 74 00,,,No,2026-03-02
Herrería y cerrajería Vargas sl.,fence contractor,Horseshoe smith,Barcelona,Spain,"De, Carrer de Rubió i Ors, 51, Horta-Guinardó, 08041 Barcelona, Spain",+34 664 46 84 11,4.9,34,No,2026-03-02
AR SRLS,fence contractor,Bricklayer,Milan,Italy,"Viale Omero, 19, 20139 Milano MI, Italy",+39 328 051 8997,5.0,2,No,2026-03-02
ALLROUND-FENCING,fence contractor,Club,Berlin,Germany,"Horstweg 13 A, 14059 Berlin, Germany",+49 30 3228719,5.0,3,No,2026-03-02
Zaunbau München,fence contractor,Fence contractor,Munich,Germany,"Otto-Hahn-Straße 13 B, 85521 Hohenbrunn, Germany",+49 179 3279063,,,No,2026-03-02
Hermann Gartenpflege & Winterdienst,fence contractor,,Munich,Germany,,+49 176 26701105,5.0,2,No,2026-03-02
A.B. Bau GmbH Zaunbau,fence contractor,,Zurich,Switzerland,,,5.0,2,No,2026-03-02
Hørsholm Entreprise,fence contractor,Home builder,Copenhagen,Denmark,"Nybrovej 87, 2820 Gentofte, Denmark",+45 31 71 49 39,5.0,1,No,2026-03-02
Fenses Sp. z o.o.,fence contractor,,Warsaw,Poland,,+48 729 463 395,5.0,8,No,2026-03-02
AB plotové centrum,fence contractor,Fence contractor,Prague,Czech Republic,"Českobrodská, 190 00 Praha 9-Hrdlořezy, Czechia",+420 222 710 819,,,No,2026-03-02
"""Párkányi és Társa"" Kft.",fence contractor,Home builder,Budapest,Hungary,"Budapest, Deák Ferenc u. 9, 1047 Hungary",+36 70 433 5741,5.0,2,No,2026-03-02
gard invizibil,fence contractor,Fence contractor,Bucharest,Romania,"Șoseaua Dudești-Pantelimon, București, Romania",+40 744 764 718,5.0,2,No,2026-03-02
Landmark Fencing,fence contractor,Fence contractor,Dublin,Ireland,"Unit 11, Willow Business Park, Knockmitten Ln, Fox-And-Geese Common, Dublin 12, Ireland",+353 1 429 6865,,,No,2026-03-02
ProCare Drives & Patios,paving contractor,Paving contractor,London,UK,"Office 2, 41, Sterling House, London St, London KT16 8AP, United Kingdom",+44 7446 701806,4.7,18,No,2026-03-02
EMKA CONCEPT,paving contractor,Road construction company,Paris,France,"200 Rue de la Croix Nivert, 75015 Paris, France",+33 6 51 89 88 78,5.0,2,No,2026-03-02
L.A. Bestrating,paving contractor,Paving contractor,Amsterdam,Netherlands,"Eduard Hellendoornstraat 10, 1069 PW Amsterdam, Netherlands",+31 6 50513300,3.7,3,No,2026-03-02
Tranching Fiber RNB SRL,paving contractor,Paving contractor,Brussels,Belgium,"Av. de Stalingrad 52, 1000 Bruxelles, Belgium",+32 492 54 91 71,,,No,2026-03-02
Architecture of Stones,paving contractor,Paving contractor,Brussels,Belgium,"Chau. de Ruisbroek 83, 1190 Forest, Belgium",+32 477 94 64 05,,,No,2026-03-02
Paviplats,paving contractor,Paving contractor,Madrid,Spain,"C. Físicas, 56, 28923 Alcorcón, Madrid, Spain",+34 679 73 48 87,,,No,2026-03-02
TECNOPAVI SUPERFICIES,paving contractor,Paving contractor,Barcelona,Spain,"CIRCUNVALACIÓN, 16, Carrer de la Circumval.lació, 16, 08913 Badalona, Barcelona, Spain",+34 931 27 52 65,5.0,2,No,2026-03-02
Conjunto Simétrico Construção Unipessoal Lda,paving contractor,Paving contractor,Lisbon,Portugal,"Estr. de Benfica 650 b, 1500-550 Lisboa, Portugal",+351 920 335 676,,,No,2026-03-02
Rua Fernando Curado Ribeiro,paving contractor,Paving contractor,Lisbon,Portugal,"R. Fernando Curado Ribeiro 6, 1495-094 Algés, Portugal",,5.0,1,No,2026-03-02
Edilpavimentazioneroma,paving contractor,Wood floor installation service,Rome,Italy,"Via Terni, 37, 00182 Roma RM, Italy",+39 06 7030 5396,4.4,76,No,2026-03-02
Tolli scavi,paving contractor,Paving contractor,Rome,Italy,"Valle Fiorenza, 14, 00060 Formello RM, Italy",+39 339 892 0405,5.0,2,No,2026-03-02
VdM Pavimenti,paving contractor,Paving contractor,Milan,Italy,"Via Federico Ozanam, 8, 20129 Milano MI, Italy",+39 02 2952 5115,5.0,2,No,2026-03-02
Franz Wickel Berlin GmbH & Co. KG,paving contractor,Road construction company,Berlin,Germany,"Str. am Schaltwerk 14, 13629 Berlin, Germany",+49 30 41788544,5.0,4,No,2026-03-02
Alois Rosenlehner GmbH,paving contractor,Paving contractor,Munich,Germany,"Himmelschlüsselstraße 63, 80995 München, Germany",+49 89 1502443,5.0,1,No,2026-03-02
Premm NaturGestalten - Landschaftspflege & Lebens(t)räume,paving contractor,,Munich,Germany,,+49 1522 7930935,5.0,9,No,2026-03-02
Ersoy Garten und Pflastertechnik,paving contractor,Paving contractor,Vienna,Austria,"Pastorstraße 14, 1210 Wien, Austria",+43 699 11679482,5.0,7,No,2026-03-02
OSSA Kleinbaggerarbeiten,paving contractor,Earth works company,Vienna,Austria,"Adolf-Loos-Gasse 12/6/11, 1210 Wien, Austria",+43 660 2239974,4.9,10,No,2026-03-02
Style Bau | Orhan Zengin,paving contractor,Paving contractor,Vienna,Austria,"Geiselbergstraße 12/Stiege 2/58, 1110 Wien, Austria",+43 660 9331909,5.0,2,No,2026-03-02
Asphalt & Beton GmbH,paving contractor,Ready mix concrete supplier,Vienna,Austria,"Viktor Kaplan-Straße 2, 2201 Gerasdorf bei Wien, Austria",+43 1 403225113,4.4,28,No,2026-03-02
Asphaltierung,paving contractor,Aggregate supplier,Zurich,Switzerland,"Holderbachweg 4, 8046 Zürich, Switzerland",+30 699 293 1880,,,No,2026-03-02
Stockholm Stensättning & Uppfartsrenovering,paving contractor,,Stockholm,Sweden,"113 35 Stockholm, Sweden",,5.0,1,No,2026-03-02
Grønt Land DK,paving contractor,Paving contractor,Copenhagen,Denmark,"Oberst Kochs Alle 21, 2770 Kastrup, Denmark",+45 91 70 01 03,,,No,2026-03-02
Paw -Bruk Paweł Maciejuk,paving contractor,Paving contractor,Warsaw,Poland,"Chotomowska 3, 02-345 Warszawa, Poland",+48 516 619 126,5.0,1,No,2026-03-02
"Cool Interior, s.r.o.",paving contractor,Paving contractor,Prague,Czech Republic,"Senovážné nám. 6, 110 00 Nové Město, Czechia",+420 774 247 377,5.0,1,No,2026-03-02
Johny építő ipari vállalkozás EV,paving contractor,,Budapest,Hungary,,+36 30 457 7432,5.0,3,No,2026-03-02
Zenélő út tabla,paving contractor,Paving contractor,Budapest,Hungary,"Budapest, Futórózsa u. 68, 1165 Hungary",,5.0,1,No,2026-03-02
Fuy Asfaltari,paving contractor,Paving contractor,Bucharest,Romania,"Strada I.C. Visarion 31 bl. 10, et.1, ap. 5, 135500 Titu, Romania",+40 769 748 200,5.0,10,No,2026-03-02
Westview Paving,paving contractor,,Dublin,Ireland,,+353 87 194 8797,4.5,14,No,2026-03-02
London Demolition Specialist,demolition contractor,Demolition contractor,London,UK,"Davies St, London W1K 3DW, United Kingdom",+44 7391 990464,5.0,27,No,2026-03-02
NT Management Ltd,demolition contractor,Demolition contractor,London,UK,"115 Ormside St, London SE15 1TF, United Kingdom",+44 20 7183 0339,4.7,9,No,2026-03-02
London Waste and Demolitions,demolition contractor,Junk removal service,London,UK,75 Blythswood Rd,+44 20 3633 1718,5.0,54,No,2026-03-02
London Demolition Contractor,demolition contractor,Demolition contractor,London,UK,9 Weir Rd,+44 7853 166752,,,No,2026-03-02
S&V DEMOLITION LTD,demolition contractor,Demolition contractor,London,UK,"66 Gosterwood St, London SE8 5NY, United Kingdom",+44 7710 503684,,,No,2026-03-02
Démolition & Débarras Paris,demolition contractor,Demolition contractor,Paris,France,"Scm, 4 Rue de Sontay, 75016 Paris, France",+33 7 81 41 89 96,5.0,25,No,2026-03-02
De zwart Sloop & Renovatie,demolition contractor,Demolition contractor,Amsterdam,Netherlands,"Cornelis Roobolstraat 35, 1067 AG Amsterdam, Netherlands",+31 6 42900070,,,No,2026-03-02
Mik Demolition,demolition contractor,Demolition contractor,Brussels,Belgium,"Rue des Deux Tours 37, 1210 Saint-Josse-ten-Noode, Belgium",+32 2 217 33 59,5.0,1,No,2026-03-02
Ack Services,demolition contractor,Demolition contractor,Brussels,Belgium,"Rue Stroobants 48B, 1140 Evere, Belgium",+32 2 582 84 74,5.0,2,No,2026-03-02
OCCM SPRL,demolition contractor,Demolition contractor,Brussels,Belgium,"Rue Bara 57, 1070 Anderlecht, Belgium",+32 485 62 17 17,,,No,2026-03-02
AG DEMOLICIONES,demolition contractor,Demolition contractor,Madrid,Spain,"Calle Arte Herreriano, Poligono Industrial los Olivos, 28906 Getafe, Madrid, Spain",,4.5,2,No,2026-03-02
EXPERTOS EN DEMOLICIONES FUENTES,demolition contractor,Demolition contractor,Madrid,Spain,"C. Jilguero, 1, 2º, B, Carabanchel, 28025 Madrid, Spain",+34 611 32 54 53,4.3,3,No,2026-03-02
"Toam 10, S.L.",demolition contractor,Demolition contractor,Barcelona,Spain,"Carrer d'Aragó, 658, Sant Martí, 08018 Barcelona, Spain",+34 933 08 28 96,4.9,21,No,2026-03-02
Impacto Demolição,demolition contractor,Demolition contractor,Lisbon,Portugal,"R. José Carlos de Melo 166, 2810-239 Almada, Portugal",+351 967 806 041,5.0,3,No,2026-03-02
Marques Ferreira & Irmão-demolições E Obras Púb,demolition contractor,Demolition contractor,Lisbon,Portugal,"Campo Grande 380, 1700-097 Lisboa, Portugal",+351 21 756 8699,3.0,2,No,2026-03-02
"Mafrimaquinas - Terraplenagens E Construção Civil, Lda.",demolition contractor,,Lisbon,Portugal,"2665-414 Santo Estêvão das Galés, Portugal",+351 21 966 0271,4.4,11,No,2026-03-02
Nuova Tecnotagli S.r.l. (di Gianluca Mele),demolition contractor,Demolition contractor,Rome,Italy,"Via Fosso Piordo, 42, 00123 Roma RM, Italy",+39 328 139 8407,4.9,9,No,2026-03-02
IONA' SCAVI DEMOLIZIONI MILANO,demolition contractor,Demolition contractor,Milan,Italy,"Via Vipacco, 4, 20126 Milano MI, Italy",+39 347 253 3400,,,No,2026-03-02
Titan Bau Berlin,demolition contractor,Demolition contractor,Berlin,Germany,"Richardstraße, 12359 Berlin, Germany",,5.0,1,No,2026-03-02
MK Abbruch & Sanierung GmbH,demolition contractor,Demolition contractor,Munich,Germany,"Rupert-Mayer-Straße 44, 81379 München, Germany",+49 89 78591580,5.0,1,No,2026-03-02
AI Demontage Zürich,demolition contractor,Demolition contractor,Zurich,Switzerland,"Brinerstrasse 10, 8003 Zürich, Switzerland",+41 76 606 51 35,5.0,1,No,2026-03-02
Hefti Abbruchunternehmung,demolition contractor,Demolition contractor,Zurich,Switzerland,"Othmarstrasse 8, 8008 Zürich, Switzerland",+41 79 372 49 51,4.1,9,No,2026-03-02
HRB Riv & Sanering,demolition contractor,Demolition contractor,Stockholm,Sweden,"Färögatan, 164 40 Kista, Sweden",+46 8 39 09 24,,,No,2026-03-02
Hovedstadens Nedrivning,demolition contractor,Demolition contractor,Copenhagen,Denmark,"Vejlebrovej 8C, 2635 Ishøj, Denmark",+45 93 93 72 91,5.0,11,No,2026-03-02
GLOBAL-TECH Sp. z o.o.,demolition contractor,Demolition contractor,Warsaw,Poland,"Al. Jerozolimskie 81/lok. 7.10, 02-001 Warszawa, Poland",+48 533 973 703,,,No,2026-03-02
Charlie demolition,demolition contractor,Industrial engineer,Prague,Czech Republic,"Zakrytá, 141 00 Praha 4, Czechia",+420 722 210 885,5.0,1,No,2026-03-02
Ethan Baut,demolition contractor,,Budapest,Hungary,,+36 20 977 1251,,,No,2026-03-02
Hungária Útépítő Kft.,demolition contractor,Demolition contractor,Budapest,Hungary,"Budapest, Angol u. 48, 1149 Hungary",+36 30 971 9999,,,No,2026-03-02
Inchiriere BOBCAT CSA Utilaj Expert,demolition contractor,Demolition contractor,Bucharest,Romania,"Strada Șoimuș 4, 337450 București, Romania",+40 724 655 888,4.2,18,No,2026-03-02
MACOCRYS INVEST SRL,demolition contractor,Demolition contractor,Bucharest,Romania,"Bloc J17, Aleea Lipănești nr 4, 032506 București, Romania",+40 762 546 784,3.0,6,No,2026-03-02
Demolari Cladiri Industriale Demo-Tech ⭐⭐⭐⭐⭐,demolition contractor,Demolition contractor,Bucharest,Romania,"Hala Juguar Birou B1, Str. Nr. 2 37, 077010 Afumați, Romania",+40 725 226 799,5.0,5,No,2026-03-02
Hegarty Demolition,demolition contractor,,Dublin,Ireland,"Newcastle Demesne, Co. Dublin, Ireland",,5.0,6,No,2026-03-02
BMG Demolition Company,demolition contractor,Demolition contractor,Dublin,Ireland,"6 Maryfield Dr, Beaumont, Dublin, D05 W0X4, Ireland",+353 89 611 5197,,,No,2026-03-02
London glass repair,glass repair,Glass repair service,London,UK,"9 Collingham Rd, London SW5 0NT, United Kingdom",+44 20 7118 1929,4.6,9,No,2026-03-02
Urgence vitre,glass repair,Glass & mirror shop,Paris,France,"26 Av. de la République, 75011 Paris, France",+33 1 87 58 74 17,5.0,4,No,2026-03-02
"Cristalería Aguiló, SCCL",glass repair,Glass & mirror shop,Barcelona,Spain,"Carrer de París, 138, Eixample, 08036 Barcelona, Spain",+34 934 30 59 09,4.6,43,No,2026-03-02
Acena,glass repair,Glass & mirror shop,Barcelona,Spain,"Carrer de Còrsega, 539, Eixample, 08025 Barcelona, Spain",+34 934 35 93 91,4.3,30,No,2026-03-02
Vidres Calvet,glass repair,Glass & mirror shop,Barcelona,Spain,"Carrer del Parlament, 45, Eixample, 08015 Barcelona, Spain",+34 934 41 15 87,4.5,67,No,2026-03-02
Glassroma Srl Roma1,glass repair,Auto body shop,Rome,Italy,"Via Renato Fucini, 26, 00137 Roma RM, Italy",+39 06 8902 1345,4.4,27,No,2026-03-02
Glaserei Berlin SAAT GmbH,glass repair,Glazier,Berlin,Germany,"Goslarer Ufer 41-47, 10589 Berlin, Germany",+49 30 61076531,4.7,108,No,2026-03-02
EVAS´GLAS,glass repair,Glass & mirror shop,Munich,Germany,"Pacellistraße 5, 80333 München, Germany",+49 89 2608118,4.3,12,No,2026-03-02
Glas Würsch GmbH,glass repair,Glass shop,Zurich,Switzerland,"Imbisbühlstrasse 7, 8049 Zürich, Switzerland",+41 44 341 35 00,4.5,20,No,2026-03-02
Usługi szklarskie - Czas na lustro,glass repair,,Warsaw,Poland,,+48 697 863 636,5.0,24,No,2026-03-02
Ru2 a.s.,glass repair,Glass repair service,Prague,Czech Republic,"Balbínova 404, 120 00 Praha 2-Vinohrady, Czechia",+420 382 289 252,,,No,2026-03-02
Szélvédő javítás Budapest,glass repair,Auto glass shop,Budapest,Hungary,"Budapest, Szondi u. 37/c, 1064 Hungary",+36 30 355 1000,4.9,52,No,2026-03-02
Geamuri,glass repair,Glass repair service,Bucharest,Romania,"Bloc PC6, Șoseaua Alexandriei 22, 052034 București, Romania",+40 724 683 448,4.9,17,No,2026-03-02
Modern Art Glass,glass repair,,Dublin,Ireland,"Cappoge, Dublin, D11 PC5K, Ireland",+353 87 253 3693,4.7,10,No,2026-03-02
London Mobile Welding,welding,Welder,London,UK,"44 Iveagh Cl, London E9 7BW, United Kingdom",+44 7985 566881,4.4,7,No,2026-03-02
Technique soude,welding,Welder,Paris,France,"10 Rue de Penthièvre, 75008 Paris, France",+33 7 48 52 84 49,4.7,404,No,2026-03-02
KFrance,welding,Welding gas supplier,Paris,France,"90 Av. de Flandre, 75019 Paris, France",+33 1 58 36 04 26,4.3,4,No,2026-03-02
Majel Lift,welding,Sheet metal contractor,Paris,France,"86 Av. Louis Roche, 92230 Gennevilliers, France",+33 1 41 44 12 15,5.0,2,No,2026-03-02
Geurige Momenten,welding,Welding supply store,Amsterdam,Netherlands,"Harriët Freezerstraat 42, 1103 MS Amsterdam, Netherlands",,,,No,2026-03-02
De Wilde Danny / Laswerken,welding,Welder,Brussels,Belgium,"Rue du Chêne 145, 1000 Bruxelles, Belgium",+32 497 33 15 73,4.5,2,No,2026-03-02
"Pardina welding, autogenous and electrical. Locksmithing.",welding,Welder,Madrid,Spain,"C. de Palencia, 4, Tetuán, 28020 Madrid, Spain",+34 915 33 81 40,4.8,91,No,2026-03-02
Aro Welding Technologies SA,welding,Industrial equipment supplier,Barcelona,Spain,"Carrer de Cuzco, 26, Sant Andreu, 08030 Barcelona, Spain",,,,No,2026-03-02
"Ils - Indústria De Ligação E Soldagem De Telas, Lda",welding,Welder,Lisbon,Portugal,"R. Fernando Távora n° 2 Armazém 2, 2790-256 Carnaxide, Portugal",+351 21 868 0368,4.3,3,No,2026-03-02
LP Soldas Pt,welding,Welder,Lisbon,Portugal,"Rua Quinto Centenário, R. Dr. Gilberto Lindim Ramos 12B, 2685-870 Sacavém, Portugal",+351 920 683 227,5.0,1,No,2026-03-02
"Lisgaz - Gases E Equipamentos De Soldadura, Lda",welding,Welding supply store,Lisbon,Portugal,"Rua Major João Luís De Moura Arm. T, 2685-650 Famões, Portugal",+351 21 932 5277,4.2,9,No,2026-03-02
UTEC - União Técnicas de Soldadura,welding,Industrial equipment supplier,Lisbon,Portugal,"Av. Leite de Vasconcelos 5, 2610-100 Amadora, Portugal",+351 21 472 7300,5.0,3,No,2026-03-02
"IrmaSolda, Sociedade de Soldadura e Equipamentos, Lda",welding,Welding gas supplier,Lisbon,Portugal,"Estrada da Bela Vista 61 R/C Esq, 2820-168 Charneca de Caparica, Portugal",+351 21 297 5186,4.7,3,No,2026-03-02
Saldatore Centro Marmitte Tutti Metalli,welding,Welder,Rome,Italy,"Via Pasquale II, 45, 00168 Roma RM, Italy",+39 338 210 3916,5.0,9,No,2026-03-02
SCASCITELLI radiatori marmitte saldature climatizzazione,welding,Radiator shop,Rome,Italy,"Via Nomentana, 456, 00141 Roma RM, Italy",+39 06 8689 8849,4.7,203,No,2026-03-02
Terenzio Claudio,welding,Welder,Milan,Italy,"Via Andrea Maria Ampère, 120, 20131 Milano MI, Italy",+39 339 327 5503,4.4,31,No,2026-03-02
La Nuova Torneria Sgro,welding,Welder,Milan,Italy,"Via Curio Dentato, 7, 20146 Milano MI, Italy",+39 333 473 3237,4.8,17,No,2026-03-02
Rizzieri Paolo Saldatura,welding,Welder,Milan,Italy,"Via Camillo Benso Cavour, 10, 20016 Pero MI, Italy",+39 02 3810 0282,4.9,16,No,2026-03-02
Fronius Deutschland GmbH,welding,Welding supply store,Berlin,Germany,"Plauener Str. 163, 13053 Berlin, Germany",+49 30 5577450,5.0,4,No,2026-03-02
Weld-Tech,welding,Welder,Munich,Germany,"Leschkircher Str. 4F, 81829 München, Germany",+49 89 62747600,5.0,1,No,2026-03-02
Metaluxe MJ,welding,,Vienna,Austria,,+43 676 4019664,,,No,2026-03-02
Thimanders Rostfria Konstruktioner AB,welding,Welder,Stockholm,Sweden,"Fryksdalsbacken 30, 123 43 Farsta, Sweden",+46 8 744 12 44,4.4,7,No,2026-03-02
incognito,welding,Welder,Copenhagen,Denmark,"Peter Bangs Vej 252, 2500 København, Denmark",+45 91 82 73 02,,,No,2026-03-02
E Olesen & Søn ApS,welding,Welder,Copenhagen,Denmark,"Arnold Nielsens Blvd. 66, 2650 Hvidovre, Denmark",+45 36 78 18 22,5.0,1,No,2026-03-02
Welding House uslugi spawania,welding,Metal working shop,Warsaw,Poland,"Antoniego Kacpury 1, 04-480 Warszawa, Poland",+48 889 014 894,5.0,5,No,2026-03-02
Smith Welding-Tec Kft.,welding,Welder,Budapest,Hungary,"Budapest, Bányalég u. 47-59, 1225 Hungary",,5.0,1,No,2026-03-02
Hulkwelding,welding,Welder,Bucharest,Romania,"Șoseaua Gheorghe Ionescu Sisești 78, 265453 București, Romania",,4.6,10,No,2026-03-02
Atelier sudura,welding,Welder,Bucharest,Romania,"Strada Înclinată 2, 050203 București, Romania",+40 730 448 199,5.0,6,No,2026-03-02
Ironalm Atelier sudură,welding,Welder,Bucharest,Romania,"Bulevardul Energeticienilor 15, 077160 București, Romania",,,,No,2026-03-02
Sudura Argon,welding,Corporate office,Bucharest,Romania,"Șoseaua Giurgiului 35, 052034 București, Romania",+40 723 317 444,4.1,18,No,2026-03-02
Argon sudura,welding,Welder,Bucharest,Romania,"Strada Vultureni 45, 070499 București, Romania",+40 723 248 200,5.0,2,No,2026-03-02
Classic Car Welding Dublin,welding,Welder,Dublin,Ireland,"Greenogue Business Park Grants Drive, block 503 unit 60, Dublin 24, D24 P084, Ireland",+353 85 720 9061,5.0,31,No,2026-03-02
Dublin welder,welding,Welder,Dublin,Ireland,"13 Blackwater Rd, Dublin Industrial Estate, Dublin, D11 V500, Ireland",+353 83 387 4583,5.0,1,No,2026-03-02
Love Your Furniture,furniture repair,Furniture repair shop,London,UK,"BY APPOINTMENT ONLY, 161 Well Hall Rd, London SE9 6TS, United Kingdom",+44 7863 238214,5.0,39,No,2026-03-02
Atelier Drouin,furniture repair,Antique furniture restoration service,Paris,France,"7 Rue d'Aumale, 75009 Paris, France",,5.0,14,No,2026-03-02
E.hol.upstry,furniture repair,Furniture repair shop,Amsterdam,Netherlands,"Vlaardingenlaan 158A19, 1062 HM Amsterdam, Netherlands",+31 6 48700455,5.0,1,No,2026-03-02
Atelier 552,furniture repair,Antique furniture restoration service,Brussels,Belgium,"Chau. de Boondael 552, 1050 Ixelles, Belgium",+32 472 85 61 21,5.0,6,No,2026-03-02
LA VIEJA MECEDORA. Restauración de rejilla y anea,furniture repair,,Madrid,Spain,,+34 913 09 27 52,3.4,19,No,2026-03-02
L'Atelier de Calaf,furniture repair,Antique furniture restoration service,Barcelona,Spain,"Carrer de Calaf, 50, Sarrià-Sant Gervasi, 08021 Barcelona, Spain",+34 932 09 33 18,4.6,9,No,2026-03-02
Oficina de Moveis,furniture repair,Antique furniture restoration service,Lisbon,Portugal,"R. Martins Sarmento 56A, 1170-229 Lisboa, Portugal",+351 964 732 714,5.0,31,No,2026-03-02
Arredoart Montaggio Roma,furniture repair,Furniture repair shop,Rome,Italy,"Via Giambattista Gelli, 56, 00125 Roma RM, Italy",+383 49 431 332,4.7,86,No,2026-03-02
Laccatura e Lucidatura di Fuccio Aldo,furniture repair,Furniture repair shop,Rome,Italy,"Via Guglielmo Albimonte, 17, 00176 Roma RM, Italy",+39 06 295349,5.0,17,No,2026-03-02
Ritrovati&Restaurati,furniture repair,Antique furniture restoration service,Milan,Italy,"Viale Brenta, 7, 20139 Milano MI, Italy",+39 347 782 6603,5.0,2,No,2026-03-02
Innenausbau Berlin. E&I Handwerker Service,furniture repair,,Berlin,Germany,,+49 176 22304355,4.6,62,No,2026-03-02
O.Mishyn,furniture repair,Furniture repair shop,Munich,Germany,"Gerhart-Hauptmann-Ring, 81737 München, Germany",+49 175 3433013,5.0,1,No,2026-03-02
OKTAY Polsterei - Tapezierermeister Wien | Koltuk Kaplama,furniture repair,Furniture repair shop,Vienna,Austria,"Leibnizgasse 39, 1100 Wien, Austria",+43 699 11278972,4.8,36,No,2026-03-02
Lagos,furniture repair,Furniture repair shop,Stockholm,Sweden,"Rosenlundsgatan 22, 118 53 Stockholm, Sweden",+46 8 84 54 14,,,No,2026-03-02
by Nicholas Rose,furniture repair,Furniture repair shop,Copenhagen,Denmark,"Fælledvej 18, st. tv, 2200 København N, Denmark",+45 26 25 25 35,5.0,1,No,2026-03-02
Pracownia Konserwacji i Renowacji Mebli,furniture repair,Furniture repair shop,Warsaw,Poland,"Wojciecha Bogusławskiego 6A, 01-923 Warszawa, Poland",+48 691 555 685,4.5,23,No,2026-03-02
Pracownia renowacji i remodellingu mebli zabytkowych Grzegorz Kaczyński,furniture repair,Antique furniture restoration service,Warsaw,Poland,"Wejście z poziomu ulicy, suterena, Stalowa 4/lok. 20A, 03-427 Warszawa, Poland",+48 600 813 497,4.9,67,No,2026-03-02
Pracownia Usług Tapicerskich Mieczysław Gałązka,furniture repair,Furniture repair shop,Warsaw,Poland,"Złota 71, 00-819 Warszawa, Poland",+48 609 190 152,4.7,10,No,2026-03-02
