name,search_category,google_category,city,country,address,phone,rating,reviews,has_website,found_date
NAILS & ART,nail salon,Beauty salon,Klagenfurt,Austria,"Paracelsusgasse 16, 9020 Klagenfurt am Wörthersee, Austria ",+43 664 3537265 ,5.0,13,No,2026-03-04
Nagelstudio Sonja,nail salon,Nail salon,Klagenfurt,Austria,"Pischeldorfer Str. 7, 9020 Klagenfurt am Wörthersee, Austria ",+43 680 2212916 ,4.9,25,No,2026-03-04
precious cosmetics,nail salon,Beauty salon,Klagenfurt,Austria,"Kindergartenstraße 11, 9073 Klagenfurt-Viktring, Austria ",+43 664 6447905 ,5.0,58,No,2026-03-04
Akzent Lab,nail salon,Nail salon,Klagenfurt,Austria,"Priesterhausgasse 1, 9020 Klagenfurt am Wörthersee, Austria ",+43 681 20868522 ,4.8,36,No,2026-03-04
precious cosmetics,nail salon,Beauty salon,Klagenfurt,Austria,"Kindergartenstraße 11, 9073 Klagenfurt-Viktring, Austria ",+43 664 6447905 ,5.0,58,No,2026-03-04
Beauty & Nails Birgit Martina Hoffer,nail salon,Permanent make-up clinic,Klagenfurt,Austria,"Bahnhofstraße 28, 9020 Klagenfurt am Wörthersee, Austria ",+43 664 5036224 ,4.8,20,No,2026-03-04
Nagelstudio Sonja,nail salon,Nail salon,Klagenfurt,Austria,"Pischeldorfer Str. 7, 9020 Klagenfurt am Wörthersee, Austria ",+43 680 2212916 ,4.9,25,No,2026-03-04
Studio Lejla,nail salon,Nail salon,Klagenfurt,Austria,"Pfarrpl. 2, 9020 Klagenfurt am Wörthersee, Austria ",+43 699 17000405 ,5.0,13,No,2026-03-04
House of Beauty - Nails & Lashes,nail salon,Beauty salon,Villach,Austria,"Brauhausgasse 17, 9500 Villach, Austria ",+43 677 62435220 ,5.0,2,No,2026-03-04
be.YOU.tiful Nails by Janine,nail salon,Nail salon,Villach,Austria,"Kärntner Str. 8, 9500 Villach, Austria ",+43 677 63689326 ,5.0,21,No,2026-03-04
"Nagelstudio ""Pretty Nails""",nail salon,Nail salon,Villach,Austria,"Italiener Str. 6, 9500 Villach, Austria ",+43 650 7018611 ,5.0,2,No,2026-03-04
Andrea Török Nail Artist,nail salon,Nail salon,Villach,Austria,"Widmanngasse 6, 9500 Villach, Austria ",+43 681 20831345 ,5.0,8,No,2026-03-04
LuxeLooks Beauty Studio,nail salon,Nail salon,Villach,Austria,"Vassacher Str. 32b, 9500 Villach, Austria ",+43 676 6259507 ,5.0,1,No,2026-03-04
PL Nails,nail salon,Nail salon,Villach,Austria,"St. Magdalener Str. 102, 9524 Villach, Austria ",+43 650 7413370 ,4.8,22,No,2026-03-04
Cover Nails Sabine,nail salon,Nail salon,Villach,Austria,"St. Martiner Str. 43, 9500 Villach, Austria ",+43 660 1630611 ,5.0,16,No,2026-03-04
Krallen-Stüberl,nail salon,Nail salon,Villach,Austria,"Franz-Jonas-Straße 6b, 9500 Villach, Austria ",+43 650 6358217 ,5.0,18,No,2026-03-04
Nagelstudio Happy Nails Sabine Lassnig,nail salon,Nail salon,Villach,Austria,"Valentin-Schöffmann-Weg 10, 9500 Villach, Austria ",+43 664 2002233 ,5.0,3,No,2026-03-04
Nagelstudio Happy Nails Sabine Lassnig,nail salon,Nail salon,Villach,Austria,"Valentin-Schöffmann-Weg 10, 9500 Villach, Austria ",+43 664 2002233 ,5.0,3,No,2026-03-04
Krallen-Stüberl,nail salon,Nail salon,Villach,Austria,"Franz-Jonas-Straße 6b, 9500 Villach, Austria ",+43 650 6358217 ,5.0,18,No,2026-03-04
Beauty Nails - Knapp Andrea,nail salon,Nail salon,Villach,Austria,"Genotteallee 11, 9500 Villach, Austria ",+43 650 5670006 ,3.9,10,No,2026-03-04
LuxeLooks Beauty Studio,nail salon,Nail salon,Villach,Austria,"Vassacher Str. 32b, 9500 Villach, Austria ",+43 676 6259507 ,5.0,1,No,2026-03-04
Nagelstudio Birgit,nail salon,Nail salon,Villach,Austria,"Italiener Str. 10a, 9500 Villach, Austria ",+43 650 4413687 ,4.9,10,No,2026-03-04
„Das Nagelstudio“ Andrea Weidl,nail salon,Nail salon,Villach,Austria,"Moritschstraße 5-7, 9500 Villach, Austria ",+43 676 6866173 ,4.3,6,No,2026-03-04
Studio 22 Villach,nail salon,Beauty salon,Villach,Austria,"Ossiacher Str. 22, 9523 Villach, Austria ",,5.0,9,No,2026-03-04
Nagelzauber by Christina,nail salon,Nail salon,Villach,Austria,"Tiroler Str. 80, 9500 Villach, Austria ",+43 660 8996770 ,5.0,6,No,2026-03-04
Nagelstudio Beatrix Prünster,nail salon,Nail salon,Villach,Austria,"Bertha-von-Suttner-Straße 23, 9500 Villach, Austria ",+43 676 4021926 ,4.4,9,No,2026-03-04
The Nail Bar by Biljana Enders,nail salon,Nail salon,Wels,Austria,"Kieswerkstraße 14, 4623 Gunskirchen, Austria ",+43 660 5995883 ,5.0,2,No,2026-03-04
Nagelstudio „Magic moments by Maja“,nail salon,Nail salon,Wels,Austria,"Franz-Fritsch-Straße 11, 4600 Wels, Austria ",,5.0,13,No,2026-03-04
MP Beauty Nails,nail salon,Nail salon,Wels,Austria,"Sirfling 16, 4623 Gunskirchen, Austria ",+43 699 11536420 ,5.0,22,No,2026-03-04
MP Beauty Nails,nail salon,Nail salon,Wels,Austria,"Sirfling 16, 4623 Gunskirchen, Austria ",+43 699 11536420 ,5.0,22,No,2026-03-04
Fußpflege - Sunny Feet,nail salon,Nail salon,Wels,Austria,"Eisenhowerstraße 27, 4600 Wels, Austria ",+43 7242 54120 ,4.9,14,No,2026-03-04
HAARSCHARF BY Tanja,nail salon,Hair salon,Wels,Austria,"Porzellangasse 29, 4600 Wels, Austria ",+43 7242 26978 ,4.8,48,No,2026-03-04
Nailsnbeautystudio,nail salon,Nail salon,Wels,Austria,"Südtirolerstraße 12b, 4600 Wels, Austria ",+43 660 9054457 ,5.0,4,No,2026-03-04
La Perle Beauty Nails Studio,nail salon,Nail salon,St. Pölten,Austria,"Kremser Landstraße 34, 3100 St. Pölten, Austria ",+43 690 20075555 ,4.2,54,No,2026-03-04
Dein Nagelstudio,nail salon,Nail salon,St. Pölten,Austria,"Kugelgasse 6, 3100 St. Pölten, Austria ",+43 676 7122727 ,5.0,10,No,2026-03-04
Wimpern Nägel Energetik Elisabeth Parisot (vormals Stöckl),nail salon,Eyelash salon,St. Pölten,Austria,"Brunnerstraße 26, 3100 St. Pölten, Austria ",+43 664 4051567 ,4.9,36,No,2026-03-04
Nagelstudio AV,nail salon,Nail salon,St. Pölten,Austria,"Daniel-Gran-Straße 4, 3100 St. Pölten, Austria ",+43 699 19042286 ,5.0,3,No,2026-03-04
Beautyworld,nail salon,Hair salon,St. Pölten,Austria,"Wr. Str. 29, 3100 St. Pölten, Austria ",+43 664 6458861 ,4.3,83,No,2026-03-04
Lily’s Nails,nail salon,Nail salon,St. Pölten,Austria,"Dr. Adolf Schärf-Straße 5/9, 3107 St. Pölten-Traisenpark, Austria ",+43 660 6868689 ,3.4,40,No,2026-03-04
Diamond nail & beauty studio,nail salon,Beauty salon,St. Pölten,Austria,"Kremser Landstraße 34, 3100 St. Pölten, Austria ",+43 660 3206416 ,4.0,5,No,2026-03-04
Wimpernwerkstatt Beauty Studio,nail salon,Beauty salon,St. Pölten,Austria,"Ratzersdorfer Hauptstraße 96/3, 3100 St. Pölten, Austria ",+43 650 5107688 ,4.8,55,No,2026-03-04
Diamond nail & beauty studio,nail salon,Beauty salon,St. Pölten,Austria,"Kremser Landstraße 34, 3100 St. Pölten, Austria ",+43 660 3206416 ,4.0,5,No,2026-03-04
Wimpernwerkstatt Beauty Studio,nail salon,Beauty salon,St. Pölten,Austria,"Ratzersdorfer Hauptstraße 96/3, 3100 St. Pölten, Austria ",+43 650 5107688 ,4.8,55,No,2026-03-04
